,qseqid,sseqid,pident,length,mismatch,gapopen,qstart,qends,start,send,evalue,bitscore,gene,strain,contig
4419,group6186|3356-147A|3356-147A_00219,unitig_1|quiver,100.0,1806,0,0,1,1806,620508,618703,0.0,3336.0,group6186,3356-147A,3356-147A_00219
2894,group4098|3356-147A|3356-147A_00221,unitig_1|quiver,100.0,474,0,0,1,474,622217,621744,0.0,876.0,group4098,3356-147A,3356-147A_00221
2895,group4099|3356-147A|3356-147A_00222,unitig_1|quiver,100.0,912,0,0,1,912,622496,623407,0.0,1685.0,group4099,3356-147A,3356-147A_00222
2896,group4100|3356-147A|3356-147A_00223,unitig_1|quiver,100.0,822,0,0,1,822,623404,624225,0.0,1519.0,group4100,3356-147A,3356-147A_00223
2897,group4101|3356-147A|3356-147A_00224,unitig_1|quiver,100.0,915,0,0,1,915,625161,624247,0.0,1690.0,group4101,3356-147A,3356-147A_00224
2898,group4102|3356-147A|3356-147A_00225,unitig_1|quiver,100.0,2181,0,0,1,2181,625305,627485,0.0,4028.0,group4102,3356-147A,3356-147A_00225
2899,group4103|3356-147A|3356-147A_00226,unitig_1|quiver,100.0,558,0,0,1,558,628250,627693,0.0,1031.0,group4103,3356-147A,3356-147A_00226
4418,group6184|3356-147A|3356-147A_00227,unitig_1|quiver,100.0,468,0,0,1,468,629144,628677,0.0,865.0,group6184,3356-147A,3356-147A_00227
4417,group6183|3356-147A|3356-147A_00228,unitig_1|quiver,100.0,372,0,0,1,372,629282,629653,0.0,688.0,group6183,3356-147A,3356-147A_00228
2900,group4104|3356-147A|3356-147A_00229,unitig_1|quiver,100.0,975,0,0,1,975,630640,629666,0.0,1801.0,group4104,3356-147A,3356-147A_00229
2901,group4105|3356-147A|3356-147A_00230,unitig_1|quiver,100.0,375,0,0,1,375,630733,631107,0.0,693.0,group4105,3356-147A,3356-147A_00230
2902,group4106|3356-147A|3356-147A_00231,unitig_1|quiver,100.0,1530,0,0,1,1530,631137,632666,0.0,2826.0,group4106,3356-147A,3356-147A_00231
2903,group4107|3356-147A|3356-147A_00232,unitig_1|quiver,100.0,1203,0,0,1,1203,632644,633846,0.0,2222.0,group4107,3356-147A,3356-147A_00232
4416,group6182|3356-147A|3356-147A_00233,unitig_1|quiver,100.0,459,0,0,1,459,634325,633867,0.0,848.0,group6182,3356-147A,3356-147A_00233
4179,group5723|3356-147A|3356-147A_00234,unitig_1|quiver,100.0,765,0,0,1,765,634710,635474,0.0,1413.0,group5723,3356-147A,3356-147A_00234
4180,group5724|3356-147A|3356-147A_00235,unitig_1|quiver,100.0,414,0,0,1,414,635518,635931,0.0,765.0,group5724,3356-147A,3356-147A_00235
4181,group5725|3356-147A|3356-147A_00236,unitig_1|quiver,100.0,1284,0,0,1,1284,637280,635997,0.0,2372.0,group5725,3356-147A,3356-147A_00236
4182,group5726|3356-147A|3356-147A_00237,unitig_1|quiver,100.0,1080,0,0,1,1080,638433,637354,0.0,1995.0,group5726,3356-147A,3356-147A_00237
4136,group5663|3356-147A|3356-147A_00239,unitig_1|quiver,100.0,894,0,0,1,894,642845,641952,0.0,1652.0,group5663,3356-147A,3356-147A_00239
3337,group4604|3356-147A|3356-147A_00241,unitig_1|quiver,100.0,510,0,0,1,510,643686,643177,0.0,942.0,group4604,3356-147A,3356-147A_00241
3334,group4602|3356-147A|3356-147A_00243,unitig_1|quiver,100.0,1521,0,0,1,1521,646419,644899,0.0,2809.0,group4602,3356-147A,3356-147A_00243
3333,group4601|3356-147A|3356-147A_00244,unitig_1|quiver,100.0,885,0,0,1,885,647338,646454,0.0,1635.0,group4601,3356-147A,3356-147A_00244
3332,group4600|3356-147A|3356-147A_00245,unitig_1|quiver,100.0,900,0,0,1,900,648234,647335,0.0,1663.0,group4600,3356-147A,3356-147A_00245
3331,group4599|3356-147A|3356-147A_00246,unitig_1|quiver,100.0,1254,0,0,1,1254,649581,648328,0.0,2316.0,group4599,3356-147A,3356-147A_00246
3330,group4598|3356-147A|3356-147A_00247,unitig_1|quiver,100.0,645,0,0,1,645,650296,649652,0.0,1192.0,group4598,3356-147A,3356-147A_00247
3329,group4597|3356-147A|3356-147A_00248,unitig_1|quiver,100.0,1005,0,0,1,1005,651304,650300,0.0,1857.0,group4597,3356-147A,3356-147A_00248
3328,group4596|3356-147A|3356-147A_00249,unitig_1|quiver,100.0,1884,0,0,1,1884,653245,651362,0.0,3480.0,group4596,3356-147A,3356-147A_00249
3327,group4595|3356-147A|3356-147A_00250,unitig_1|quiver,100.0,1035,0,0,1,1035,654276,653242,0.0,1912.0,group4595,3356-147A,3356-147A_00250
3326,group4594|3356-147A|3356-147A_00251,unitig_1|quiver,100.0,1065,0,0,1,1065,655342,654278,0.0,1967.0,group4594,3356-147A,3356-147A_00251
3325,group4593|3356-147A|3356-147A_00252,unitig_1|quiver,100.0,1551,0,0,1,1551,656889,655339,0.0,2865.0,group4593,3356-147A,3356-147A_00252
3324,group4592|3356-147A|3356-147A_00253,unitig_1|quiver,100.0,645,0,0,1,645,657530,656886,0.0,1192.0,group4592,3356-147A,3356-147A_00253
3323,group4591|3356-147A|3356-147A_00254,unitig_1|quiver,100.0,942,0,0,1,942,658545,657604,0.0,1740.0,group4591,3356-147A,3356-147A_00254
3322,group4590|3356-147A|3356-147A_00255,unitig_1|quiver,100.0,828,0,0,1,828,659473,658646,0.0,1530.0,group4590,3356-147A,3356-147A_00255
3321,group4589|3356-147A|3356-147A_00256,unitig_1|quiver,100.0,1338,0,0,1,1338,660943,659606,0.0,2471.0,group4589,3356-147A,3356-147A_00256
3320,group4588|3356-147A|3356-147A_00257,unitig_1|quiver,100.0,1296,0,0,1,1296,662244,660949,0.0,2394.0,group4588,3356-147A,3356-147A_00257
3319,group4587|3356-147A|3356-147A_00258,unitig_1|quiver,100.0,705,0,0,1,705,662384,663088,0.0,1303.0,group4587,3356-147A,3356-147A_00258
3318,group4586|3356-147A|3356-147A_00262,unitig_1|quiver,100.0,306,0,0,1,306,665539,665844,8.02e-162,566.0,group4586,3356-147A,3356-147A_00262
3317,group4585|3356-147A|3356-147A_00263,unitig_1|quiver,100.0,759,0,0,1,759,666035,666793,0.0,1402.0,group4585,3356-147A,3356-147A_00263
3316,group4584|3356-147A|3356-147A_00264,unitig_1|quiver,100.0,975,0,0,1,975,666817,667791,0.0,1801.0,group4584,3356-147A,3356-147A_00264
3315,group4583|3356-147A|3356-147A_00265,unitig_1|quiver,100.0,573,0,0,1,573,667909,668481,0.0,1059.0,group4583,3356-147A,3356-147A_00265
3314,group4582|3356-147A|3356-147A_00266,unitig_1|quiver,100.0,1407,0,0,1,1407,668486,669892,0.0,2599.0,group4582,3356-147A,3356-147A_00266
3313,group4581|3356-147A|3356-147A_00267,unitig_1|quiver,100.0,1035,0,0,1,1035,669903,670937,0.0,1912.0,group4581,3356-147A,3356-147A_00267
4413,group6160|3356-147A|3356-147A_00268,unitig_1|quiver,100.0,708,0,0,1,708,671153,671860,0.0,1308.0,group6160,3356-147A,3356-147A_00268
4412,group6159|3356-147A|3356-147A_00269,unitig_1|quiver,100.0,888,0,0,1,888,671909,672796,0.0,1640.0,group6159,3356-147A,3356-147A_00269
4411,group6158|3356-147A|3356-147A_00270,unitig_1|quiver,100.0,1353,0,0,1,1353,672798,674150,0.0,2499.0,group6158,3356-147A,3356-147A_00270
4410,group6157|3356-147A|3356-147A_00271,unitig_1|quiver,100.0,1656,0,0,1,1656,676057,674402,0.0,3059.0,group6157,3356-147A,3356-147A_00271
4409,group6156|3356-147A|3356-147A_00272,unitig_1|quiver,100.0,825,0,0,1,825,676918,676094,0.0,1524.0,group6156,3356-147A,3356-147A_00272
4408,group6155|3356-147A|3356-147A_00273,unitig_1|quiver,100.0,1023,0,0,1,1023,678069,677047,0.0,1890.0,group6155,3356-147A,3356-147A_00273
4407,group6154|3356-147A|3356-147A_00274,unitig_1|quiver,100.0,939,0,0,1,939,679142,678204,0.0,1735.0,group6154,3356-147A,3356-147A_00274
4406,group6153|3356-147A|3356-147A_00275,unitig_1|quiver,100.0,483,0,0,1,483,679664,679182,0.0,893.0,group6153,3356-147A,3356-147A_00275
4405,group6152|3356-147A|3356-147A_00276,unitig_1|quiver,100.0,1119,0,0,1,1119,680779,679661,0.0,2067.0,group6152,3356-147A,3356-147A_00276
4404,group6151|3356-147A|3356-147A_00277,unitig_1|quiver,100.0,1872,0,0,1,1872,682751,680880,0.0,3458.0,group6151,3356-147A,3356-147A_00277
4403,group6150|3356-147A|3356-147A_00278,unitig_1|quiver,100.0,1431,0,0,1,1431,684277,682847,0.0,2643.0,group6150,3356-147A,3356-147A_00278
3782,group5128|3356-147A|3356-147A_00282,unitig_1|quiver,100.0,465,0,0,1,465,687147,686683,0.0,859.0,group5128,3356-147A,3356-147A_00282
3781,group5127|3356-147A|3356-147A_00283,unitig_1|quiver,100.0,1134,0,0,1,1134,687275,688408,0.0,2095.0,group5127,3356-147A,3356-147A_00283
3780,group5126|3356-147A|3356-147A_00284,unitig_1|quiver,100.0,1251,0,0,1,1251,688438,689688,0.0,2311.0,group5126,3356-147A,3356-147A_00284
3779,group5125|3356-147A|3356-147A_00285,unitig_1|quiver,100.0,1023,0,0,1,1023,689774,690796,0.0,1890.0,group5125,3356-147A,3356-147A_00285
2904,group4109|3356-147A|3356-147A_00286,unitig_1|quiver,100.0,1335,0,0,1,1335,692215,690881,0.0,2466.0,group4109,3356-147A,3356-147A_00286
2905,group4110|3356-147A|3356-147A_00287,unitig_1|quiver,100.0,549,0,0,1,549,692359,692907,0.0,1014.0,group4110,3356-147A,3356-147A_00287
2906,group4111|3356-147A|3356-147A_00288,unitig_1|quiver,100.0,783,0,0,1,783,693686,692904,0.0,1447.0,group4111,3356-147A,3356-147A_00288
2907,group4112|3356-147A|3356-147A_00300,unitig_1|quiver,100.0,855,0,0,1,855,704161,705015,0.0,1580.0,group4112,3356-147A,3356-147A_00300
2908,group4113|3356-147A|3356-147A_00301,unitig_1|quiver,100.0,582,0,0,1,582,705635,705054,0.0,1075.0,group4113,3356-147A,3356-147A_00301
2909,group4114|3356-147A|3356-147A_00302,unitig_1|quiver,100.0,531,0,0,1,531,706167,705637,0.0,981.0,group4114,3356-147A,3356-147A_00302
2910,group4115|3356-147A|3356-147A_00303,unitig_1|quiver,100.0,1362,0,0,1,1362,707525,706164,0.0,2516.0,group4115,3356-147A,3356-147A_00303
3211,group4488|3356-147A|3356-147A_00047,unitig_1|quiver,92.308,65,5,0,832,896,709691,709755,5.05e-19,93.5,group4488,3356-147A,3356-147A_00047
2659,group3832|3356-147A|3356-147A_00307,unitig_1|quiver,100.0,1059,0,0,1,1059,711769,710711,0.0,1956.0,group3832,3356-147A,3356-147A_00307
1092,group2108|3356-147A|3356-147A_00117,unitig_1|quiver,78.71,155,31,2,453,606,748590,748437,7.25e-22,102.0,group2108,3356-147A,3356-147A_00117
3207,group4485|3356-147A|3356-147A_00050,unitig_1|quiver,77.523,218,42,7,391,605,793061,792848,2.13e-28,124.0,group4485,3356-147A,3356-147A_00050
1830,group2956|3356-147A|3356-147A_02294,unitig_2|quiver,100.0,963,0,0,1,963,963,1,0.0,1779.0,group2956,3356-147A,3356-147A_02294
1832,group2957|3356-147A|3356-147A_02293,unitig_2|quiver,99.742,1552,0,3,1,1551,2501,953,0.0,2841.0,group2957,3356-147A,3356-147A_02293
1834,group2958|3356-147A|3356-147A_02292,unitig_2|quiver,99.803,1016,0,2,1,1014,3582,2567,0.0,1864.0,group2958,3356-147A,3356-147A_02292
1836,group2959|3356-147A|3356-147A_02291,unitig_2|quiver,99.884,865,0,1,1,864,4001,4865,0.0,1591.0,group2959,3356-147A,3356-147A_02291
1838,group2960|3356-147A|3356-147A_02290,unitig_2|quiver,100.0,438,0,0,1,438,4973,5410,0.0,809.0,group2960,3356-147A,3356-147A_02290
1840,group2961|3356-147A|3356-147A_02289,unitig_2|quiver,100.0,1047,0,0,1,1047,5462,6508,0.0,1934.0,group2961,3356-147A,3356-147A_02289
1842,group2962|3356-147A|3356-147A_02288,unitig_2|quiver,100.0,789,0,0,1,789,6517,7305,0.0,1458.0,group2962,3356-147A,3356-147A_02288
1844,group2963|3356-147A|3356-147A_02287,unitig_2|quiver,100.0,771,0,0,1,771,7302,8072,0.0,1424.0,group2963,3356-147A,3356-147A_02287
1846,group2964|3356-147A|3356-147A_02286,unitig_2|quiver,100.0,999,0,0,1,999,9159,8161,0.0,1845.0,group2964,3356-147A,3356-147A_02286
1848,group2965|3356-147A|3356-147A_02285,unitig_2|quiver,100.0,432,0,0,1,432,9178,9609,0.0,798.0,group2965,3356-147A,3356-147A_02285
1850,group2966|3356-147A|3356-147A_02284,unitig_2|quiver,100.0,483,0,0,1,483,9606,10088,0.0,893.0,group2966,3356-147A,3356-147A_02284
1852,group2967|3356-147A|3356-147A_02283,unitig_2|quiver,100.0,408,0,0,1,408,10682,10275,0.0,754.0,group2967,3356-147A,3356-147A_02283
1854,group2968|3356-147A|3356-147A_02282,unitig_2|quiver,100.0,255,0,0,1,255,10936,10682,1.48e-133,472.0,group2968,3356-147A,3356-147A_02282
1859,group2970|3356-147A|3356-147A_02280,unitig_2|quiver,100.0,1134,0,0,1,1134,13250,12117,0.0,2095.0,group2970,3356-147A,3356-147A_02280
1860,group2971|3356-147A|3356-147A_02279,unitig_2|quiver,100.0,1188,0,0,1,1188,14796,13609,0.0,2194.0,group2971,3356-147A,3356-147A_02279
1861,group2972|3356-147A|3356-147A_02278,unitig_2|quiver,100.0,906,0,0,1,906,15713,14808,0.0,1674.0,group2972,3356-147A,3356-147A_02278
1862,group2973|3356-147A|3356-147A_02277,unitig_2|quiver,100.0,1635,0,0,1,1635,16041,17675,0.0,3020.0,group2973,3356-147A,3356-147A_02277
1863,group2974|3356-147A|3356-147A_02276,unitig_2|quiver,100.0,957,0,0,1,957,17804,18760,0.0,1768.0,group2974,3356-147A,3356-147A_02276
1864,group2975|3356-147A|3356-147A_02275,unitig_2|quiver,100.0,957,0,0,1,957,18763,19719,0.0,1768.0,group2975,3356-147A,3356-147A_02275
1865,group2976|3356-147A|3356-147A_02274,unitig_2|quiver,100.0,1008,0,0,1,1008,19716,20723,0.0,1862.0,group2976,3356-147A,3356-147A_02274
1866,group2977|3356-147A|3356-147A_02273,unitig_2|quiver,100.0,993,0,0,1,993,20723,21715,0.0,1834.0,group2977,3356-147A,3356-147A_02273
1867,group2978|3356-147A|3356-147A_02272,unitig_2|quiver,100.0,1065,0,0,1,1065,21712,22776,0.0,1967.0,group2978,3356-147A,3356-147A_02272
1868,group2979|3356-147A|3356-147A_02271,unitig_2|quiver,100.0,765,0,0,1,765,22801,23565,0.0,1413.0,group2979,3356-147A,3356-147A_02271
4342,group6018|3356-147A|3356-147A_02270,unitig_2|quiver,100.0,453,0,0,1,453,24102,23650,0.0,837.0,group6018,3356-147A,3356-147A_02270
1870,group2980|3356-147A|3356-147A_02269,unitig_2|quiver,100.0,1233,0,0,1,1233,25345,24113,0.0,2278.0,group2980,3356-147A,3356-147A_02269
4341,group6016|3356-147A|3356-147A_02267,unitig_2|quiver,100.0,993,0,0,1,993,27040,26048,0.0,1834.0,group6016,3356-147A,3356-147A_02267
4340,group6015|3356-147A|3356-147A_02266,unitig_2|quiver,100.0,804,0,0,1,804,27886,27083,0.0,1485.0,group6015,3356-147A,3356-147A_02266
4339,group6014|3356-147A|3356-147A_02265,unitig_2|quiver,100.0,795,0,0,1,795,28765,27971,0.0,1469.0,group6014,3356-147A,3356-147A_02265
4338,group6013|3356-147A|3356-147A_02264,unitig_2|quiver,100.0,1122,0,0,1,1122,29889,28768,0.0,2073.0,group6013,3356-147A,3356-147A_02264
4337,group6012|3356-147A|3356-147A_02263,unitig_2|quiver,100.0,948,0,0,1,948,30961,30014,0.0,1751.0,group6012,3356-147A,3356-147A_02263
4336,group6011|3356-147A|3356-147A_02262,unitig_2|quiver,100.0,996,0,0,1,996,31136,32131,0.0,1840.0,group6011,3356-147A,3356-147A_02262
2716,group3912|3356-147A|3356-147A_02258,unitig_2|quiver,100.0,618,0,0,1,618,34741,35358,0.0,1142.0,group3912,3356-147A,3356-147A_02258
4928,group791|3356-147A|3356-147A_02257,unitig_2|quiver,100.0,912,0,0,1,912,35608,36519,0.0,1685.0,group791,3356-147A,3356-147A_02257
4335,group6007|3356-147A|3356-147A_02256,unitig_2|quiver,100.0,897,0,0,1,897,37433,36537,0.0,1657.0,group6007,3356-147A,3356-147A_02256
4334,group6006|3356-147A|3356-147A_02255,unitig_2|quiver,100.0,858,0,0,1,858,38390,37533,0.0,1585.0,group6006,3356-147A,3356-147A_02255
4927,group790|3356-147A|3356-147A_02254,unitig_2|quiver,100.0,903,0,0,1,903,39383,38481,0.0,1668.0,group790,3356-147A,3356-147A_02254
4925,group789|3356-147A|3356-147A_02253,unitig_2|quiver,100.0,828,0,0,1,828,40275,39448,0.0,1530.0,group789,3356-147A,3356-147A_02253
4924,group788|3356-147A|3356-147A_02252,unitig_2|quiver,100.0,891,0,0,1,891,40404,41294,0.0,1646.0,group788,3356-147A,3356-147A_02252
4923,group787|3356-147A|3356-147A_02251,unitig_2|quiver,100.0,939,0,0,1,939,41346,42284,0.0,1735.0,group787,3356-147A,3356-147A_02251
4922,group786|3356-147A|3356-147A_02250,unitig_2|quiver,100.0,852,0,0,1,852,42281,43132,0.0,1574.0,group786,3356-147A,3356-147A_02250
4921,group785|3356-147A|3356-147A_02249,unitig_2|quiver,100.0,1710,0,0,1,1710,43129,44838,0.0,3158.0,group785,3356-147A,3356-147A_02249
4920,group784|3356-147A|3356-147A_02248,unitig_2|quiver,100.0,1515,0,0,1,1515,44858,46372,0.0,2798.0,group784,3356-147A,3356-147A_02248
4919,group783|3356-147A|3356-147A_02247,unitig_2|quiver,100.0,876,0,0,1,876,47332,46457,0.0,1618.0,group783,3356-147A,3356-147A_02247
4918,group782|3356-147A|3356-147A_02244,unitig_2|quiver,100.0,852,0,0,1,852,48941,48090,0.0,1574.0,group782,3356-147A,3356-147A_02244
4917,group781|3356-147A|3356-147A_02243,unitig_2|quiver,100.0,468,0,0,1,468,49153,49620,0.0,865.0,group781,3356-147A,3356-147A_02243
4916,group780|3356-147A|3356-147A_02242,unitig_2|quiver,100.0,915,0,0,1,915,49738,50652,0.0,1690.0,group780,3356-147A,3356-147A_02242
4914,group779|3356-147A|3356-147A_02241,unitig_2|quiver,100.0,324,0,0,1,324,50655,50978,8.41e-172,599.0,group779,3356-147A,3356-147A_02241
4913,group778|3356-147A|3356-147A_02240,unitig_2|quiver,100.0,930,0,0,1,930,51922,50993,0.0,1718.0,group778,3356-147A,3356-147A_02240
4912,group777|3356-147A|3356-147A_02239,unitig_2|quiver,100.0,621,0,0,1,621,52539,51919,0.0,1147.0,group777,3356-147A,3356-147A_02239
4911,group776|3356-147A|3356-147A_02238,unitig_2|quiver,100.0,630,0,0,1,630,53165,52536,0.0,1164.0,group776,3356-147A,3356-147A_02238
4910,group775|3356-147A|3356-147A_02237,unitig_2|quiver,100.0,987,0,0,1,987,53373,54359,0.0,1823.0,group775,3356-147A,3356-147A_02237
4909,group774|3356-147A|3356-147A_02236,unitig_2|quiver,100.0,1413,0,0,1,1413,54368,55780,0.0,2610.0,group774,3356-147A,3356-147A_02236
4908,group773|3356-147A|3356-147A_02235,unitig_2|quiver,100.0,1533,0,0,1,1533,55777,57309,0.0,2832.0,group773,3356-147A,3356-147A_02235
4907,group772|3356-147A|3356-147A_02234,unitig_2|quiver,100.0,1050,0,0,1,1050,57299,58348,0.0,1940.0,group772,3356-147A,3356-147A_02234
4906,group771|3356-147A|3356-147A_02233,unitig_2|quiver,100.0,945,0,0,1,945,58345,59289,0.0,1746.0,group771,3356-147A,3356-147A_02233
4905,group770|3356-147A|3356-147A_02232,unitig_2|quiver,100.0,1290,0,0,1,1290,59315,60604,0.0,2383.0,group770,3356-147A,3356-147A_02232
4903,group769|3356-147A|3356-147A_02229,unitig_2|quiver,100.0,699,0,0,1,699,64231,63533,0.0,1291.0,group769,3356-147A,3356-147A_02229
4902,group768|3356-147A|3356-147A_02228,unitig_2|quiver,100.0,786,0,0,1,786,65044,64259,0.0,1452.0,group768,3356-147A,3356-147A_02228
4901,group767|3356-147A|3356-147A_02227,unitig_2|quiver,100.0,873,0,0,1,873,65142,66014,0.0,1613.0,group767,3356-147A,3356-147A_02227
4900,group766|3356-147A|3356-147A_02226,unitig_2|quiver,100.0,510,0,0,1,510,66530,66021,0.0,942.0,group766,3356-147A,3356-147A_02226
4899,group765|3356-147A|3356-147A_02225,unitig_2|quiver,100.0,1146,0,0,1,1146,66716,67861,0.0,2117.0,group765,3356-147A,3356-147A_02225
4897,group764|3356-147A|3356-147A_02224,unitig_2|quiver,100.0,891,0,0,1,891,67861,68751,0.0,1646.0,group764,3356-147A,3356-147A_02224
4896,group763|3356-147A|3356-147A_02223,unitig_2|quiver,100.0,828,0,0,1,828,68748,69575,0.0,1530.0,group763,3356-147A,3356-147A_02223
4895,group762|3356-147A|3356-147A_02222,unitig_2|quiver,100.0,1080,0,0,1,1080,69601,70680,0.0,1995.0,group762,3356-147A,3356-147A_02222
4333,group6005|3356-147A|3356-147A_02221,unitig_2|quiver,100.0,1791,0,0,1,1791,71012,72802,0.0,3308.0,group6005,3356-147A,3356-147A_02221
4332,group6004|3356-147A|3356-147A_02220,unitig_2|quiver,100.0,474,0,0,1,474,72802,73275,0.0,876.0,group6004,3356-147A,3356-147A_02220
4331,group6003|3356-147A|3356-147A_02219,unitig_2|quiver,100.0,138,0,0,1,138,73430,73293,8.12e-69,255.0,group6003,3356-147A,3356-147A_02219
4894,group761|3356-147A|3356-147A_02218,unitig_2|quiver,100.0,834,0,0,1,834,74260,73427,0.0,1541.0,group761,3356-147A,3356-147A_02218
4893,group760|3356-147A|3356-147A_02217,unitig_2|quiver,100.0,894,0,0,1,894,75259,74366,0.0,1652.0,group760,3356-147A,3356-147A_02217
4891,group759|3356-147A|3356-147A_02216,unitig_2|quiver,100.0,648,0,0,1,648,75930,75283,0.0,1197.0,group759,3356-147A,3356-147A_02216
4890,group758|3356-147A|3356-147A_02215,unitig_2|quiver,100.0,879,0,0,1,879,76811,75933,0.0,1624.0,group758,3356-147A,3356-147A_02215
4889,group757|3356-147A|3356-147A_02214,unitig_2|quiver,100.0,774,0,0,1,774,77584,76811,0.0,1430.0,group757,3356-147A,3356-147A_02214
4888,group756|3356-147A|3356-147A_02213,unitig_2|quiver,100.0,1080,0,0,1,1080,78700,77621,0.0,1995.0,group756,3356-147A,3356-147A_02213
4887,group755|3356-147A|3356-147A_02212,unitig_2|quiver,100.0,1005,0,0,1,1005,79709,78705,0.0,1857.0,group755,3356-147A,3356-147A_02212
4886,group754|3356-147A|3356-147A_02211,unitig_2|quiver,100.0,822,0,0,1,822,80527,79706,0.0,1519.0,group754,3356-147A,3356-147A_02211
4885,group753|3356-147A|3356-147A_02210,unitig_2|quiver,100.0,954,0,0,1,954,81477,80524,0.0,1762.0,group753,3356-147A,3356-147A_02210
4884,group752|3356-147A|3356-147A_02209,unitig_2|quiver,100.0,1023,0,0,1,1023,82538,81516,0.0,1890.0,group752,3356-147A,3356-147A_02209
4883,group751|3356-147A|3356-147A_02208,unitig_2|quiver,100.0,1077,0,0,1,1077,83869,82793,0.0,1989.0,group751,3356-147A,3356-147A_02208
4882,group749|3356-147A|3356-147A_02204,unitig_2|quiver,100.0,900,0,0,1,900,88061,87162,0.0,1663.0,group749,3356-147A,3356-147A_02204
4881,group748|3356-147A|3356-147A_02203,unitig_2|quiver,100.0,1035,0,0,1,1035,89107,88073,0.0,1912.0,group748,3356-147A,3356-147A_02203
4880,group747|3356-147A|3356-147A_02202,unitig_2|quiver,100.0,1113,0,0,1,1113,89254,90366,0.0,2056.0,group747,3356-147A,3356-147A_02202
4879,group746|3356-147A|3356-147A_02201,unitig_2|quiver,100.0,1335,0,0,1,1335,91740,90406,0.0,2466.0,group746,3356-147A,3356-147A_02201
4878,group745|3356-147A|3356-147A_02200,unitig_2|quiver,100.0,1218,0,0,1,1218,92061,93278,0.0,2250.0,group745,3356-147A,3356-147A_02200
4877,group744|3356-147A|3356-147A_02199,unitig_2|quiver,100.0,1209,0,0,1,1209,94566,93358,0.0,2233.0,group744,3356-147A,3356-147A_02199
4876,group743|3356-147A|3356-147A_02198,unitig_2|quiver,100.0,1047,0,0,1,1047,95691,94645,0.0,1934.0,group743,3356-147A,3356-147A_02198
4875,group742|3356-147A|3356-147A_02197,unitig_2|quiver,100.0,1485,0,0,1,1485,95927,97411,0.0,2743.0,group742,3356-147A,3356-147A_02197
4874,group741|3356-147A|3356-147A_02196,unitig_2|quiver,100.0,1050,0,0,1,1050,97408,98457,0.0,1940.0,group741,3356-147A,3356-147A_02196
4871,group740|3356-147A|3356-147A_02195,unitig_2|quiver,100.0,1398,0,0,1,1398,98475,99872,0.0,2582.0,group740,3356-147A,3356-147A_02195
4867,group739|3356-147A|3356-147A_02194,unitig_2|quiver,100.0,1611,0,0,1,1611,99995,101605,0.0,2976.0,group739,3356-147A,3356-147A_02194
4866,group738|3356-147A|3356-147A_02193,unitig_2|quiver,100.0,990,0,0,1,990,101646,102635,0.0,1829.0,group738,3356-147A,3356-147A_02193
4865,group737|3356-147A|3356-147A_02192,unitig_2|quiver,100.0,834,0,0,1,834,102632,103465,0.0,1541.0,group737,3356-147A,3356-147A_02192
4864,group736|3356-147A|3356-147A_02191,unitig_2|quiver,100.0,789,0,0,1,789,103462,104250,0.0,1458.0,group736,3356-147A,3356-147A_02191
4863,group735|3356-147A|3356-147A_02190,unitig_2|quiver,100.0,783,0,0,1,783,104247,105029,0.0,1447.0,group735,3356-147A,3356-147A_02190
4862,group734|3356-147A|3356-147A_02189,unitig_2|quiver,100.0,1095,0,0,1,1095,105041,106135,0.0,2023.0,group734,3356-147A,3356-147A_02189
4861,group733|3356-147A|3356-147A_02188,unitig_2|quiver,100.0,864,0,0,1,864,106208,107071,0.0,1596.0,group733,3356-147A,3356-147A_02188
4330,group6002|3356-147A|3356-147A_02187,unitig_2|quiver,100.0,1656,0,0,1,1656,107201,108856,0.0,3059.0,group6002,3356-147A,3356-147A_02187
4860,group732|3356-147A|3356-147A_02186,unitig_2|quiver,100.0,810,0,0,1,810,109732,108923,0.0,1496.0,group732,3356-147A,3356-147A_02186
4859,group731|3356-147A|3356-147A_02185,unitig_2|quiver,100.0,1005,0,0,1,1005,110736,109732,0.0,1857.0,group731,3356-147A,3356-147A_02185
4858,group730|3356-147A|3356-147A_02184,unitig_2|quiver,100.0,780,0,0,1,780,111499,110720,0.0,1441.0,group730,3356-147A,3356-147A_02184
3956,group5415|3356-147A|3356-147A_01982,unitig_2|quiver,79.775,89,13,5,1457,1542,112164,112078,1.02e-08,60.2,group5415,3356-147A,3356-147A_01982
4855,group728|3356-147A|3356-147A_02182,unitig_2|quiver,100.0,843,0,0,1,843,113396,112554,0.0,1557.0,group728,3356-147A,3356-147A_02182
4854,group727|3356-147A|3356-147A_02181,unitig_2|quiver,100.0,1302,0,0,1,1302,114700,113399,0.0,2405.0,group727,3356-147A,3356-147A_02181
4853,group726|3356-147A|3356-147A_02180,unitig_2|quiver,100.0,1347,0,0,1,1347,116110,114764,0.0,2488.0,group726,3356-147A,3356-147A_02180
4852,group725|3356-147A|3356-147A_02179,unitig_2|quiver,100.0,459,0,0,1,459,116358,116816,0.0,848.0,group725,3356-147A,3356-147A_02179
4851,group724|3356-147A|3356-147A_02178,unitig_2|quiver,100.0,996,0,0,1,996,116901,117896,0.0,1840.0,group724,3356-147A,3356-147A_02178
4850,group723|3356-147A|3356-147A_02177,unitig_2|quiver,100.0,1032,0,0,1,1032,118955,117924,0.0,1906.0,group723,3356-147A,3356-147A_02177
