,qseqid,sseqid,pident,length,mismatch,gapopen,qstart,qends,start,send,evalue,bitscore,gene,strain,contig
2360,group3385|3385-158|3385-158_02495,unitig_0|quiver,100.0,783,0,0,1,783,4770197,4770979,0.0,1447.0,group3385,3385-158,3385-158_02495
2361,group3386|3385-158|3385-158_02494,unitig_0|quiver,100.0,633,0,0,1,633,4770976,4771608,0.0,1170.0,group3386,3385-158,3385-158_02494
2362,group3387|3385-158|3385-158_02493,unitig_0|quiver,100.0,1047,0,0,1,1047,4771681,4772727,0.0,1934.0,group3387,3385-158,3385-158_02493
2363,group3388|3385-158|3385-158_02492,unitig_0|quiver,100.0,1179,0,0,1,1179,4772901,4774079,0.0,2178.0,group3388,3385-158,3385-158_02492
2364,group3389|3385-158|3385-158_02491,unitig_0|quiver,100.0,537,0,0,1,537,4774269,4774805,0.0,992.0,group3389,3385-158,3385-158_02491
2366,group3390|3385-158|3385-158_07367,unitig_0|quiver,100.0,483,0,0,1,483,4776891,4776409,0.0,893.0,group3390,3385-158,3385-158_07367
2367,group3391|3385-158|3385-158_07366,unitig_0|quiver,100.0,825,0,0,1,825,4777718,4776894,0.0,1524.0,group3391,3385-158,3385-158_07366
2368,group3392|3385-158|3385-158_07365,unitig_0|quiver,100.0,657,0,0,1,657,4777819,4778475,0.0,1214.0,group3392,3385-158,3385-158_07365
2369,group3393|3385-158|3385-158_07364,unitig_0|quiver,100.0,690,0,0,1,690,4778547,4779236,0.0,1275.0,group3393,3385-158,3385-158_07364
2370,group3394|3385-158|3385-158_07363,unitig_0|quiver,100.0,927,0,0,1,927,4779299,4780225,0.0,1712.0,group3394,3385-158,3385-158_07363
2371,group3395|3385-158|3385-158_07362,unitig_0|quiver,100.0,1407,0,0,1,1407,4781973,4780567,0.0,2599.0,group3395,3385-158,3385-158_07362
2372,group3396|3385-158|3385-158_07361,unitig_0|quiver,100.0,1626,0,0,1,1626,4784338,4782713,0.0,3003.0,group3396,3385-158,3385-158_07361
2373,group3397|3385-158|3385-158_07360,unitig_0|quiver,100.0,1701,0,0,1,1701,4786177,4784477,0.0,3142.0,group3397,3385-158,3385-158_07360
2374,group3398|3385-158|3385-158_07359,unitig_0|quiver,100.0,393,0,0,1,393,4786442,4786834,0.0,726.0,group3398,3385-158,3385-158_07359
2375,group3399|3385-158|3385-158_06552,unitig_0|quiver,100.0,2454,0,0,1,2454,4790688,4788235,0.0,4532.0,group3399,3385-158,3385-158_06552
4275,group5647|3385-158|3385-158_06553,unitig_0|quiver,100.0,396,0,0,1,396,4791163,4790768,0.0,732.0,group5647,3385-158,3385-158_06553
4274,group5646|3385-158|3385-158_06554,unitig_0|quiver,100.0,750,0,0,1,750,4791961,4791212,0.0,1386.0,group5646,3385-158,3385-158_06554
80,group1076|3385-158|3385-158_01806,unitig_0|quiver,90.164,61,4,2,442,501,4792506,4792447,1.23e-14,78.7,group1076,3385-158,3385-158_01806
4271,group5644|3385-158|3385-158_06556,unitig_0|quiver,100.0,1167,0,0,1,1167,4794065,4792899,0.0,2156.0,group5644,3385-158,3385-158_06556
4270,group5643|3385-158|3385-158_06557,unitig_0|quiver,100.0,909,0,0,1,909,4795065,4794157,0.0,1679.0,group5643,3385-158,3385-158_06557
4269,group5642|3385-158|3385-158_06558,unitig_0|quiver,100.0,1248,0,0,1,1248,4795587,4796834,0.0,2305.0,group5642,3385-158,3385-158_06558
4268,group5641|3385-158|3385-158_06559,unitig_0|quiver,100.0,726,0,0,1,726,4796831,4797556,0.0,1341.0,group5641,3385-158,3385-158_06559
4764,group6471|3385-158|3385-158_06560,unitig_0|quiver,100.0,378,0,0,1,378,4798341,4797964,0.0,699.0,group6471,3385-158,3385-158_06560
3189,group4352|3385-158|3385-158_06561,unitig_0|quiver,100.0,1020,0,0,1,1020,4799683,4798664,0.0,1884.0,group4352,3385-158,3385-158_06561
3188,group4351|3385-158|3385-158_06562,unitig_0|quiver,100.0,975,0,0,1,975,4800908,4799934,0.0,1801.0,group4351,3385-158,3385-158_06562
3187,group4350|3385-158|3385-158_06563,unitig_0|quiver,100.0,1554,0,0,1,1554,4802489,4800936,0.0,2870.0,group4350,3385-158,3385-158_06563
3186,group4349|3385-158|3385-158_06564,unitig_0|quiver,100.0,990,0,0,1,990,4803587,4802598,0.0,1829.0,group4349,3385-158,3385-158_06564
3185,group4348|3385-158|3385-158_06565,unitig_0|quiver,100.0,447,0,0,1,447,4804242,4803796,0.0,826.0,group4348,3385-158,3385-158_06565
3184,group4347|3385-158|3385-158_06566,unitig_0|quiver,100.0,1020,0,0,1,1020,4805271,4804252,0.0,1884.0,group4347,3385-158,3385-158_06566
3183,group4346|3385-158|3385-158_06567,unitig_0|quiver,100.0,1503,0,0,1,1503,4806838,4805336,0.0,2776.0,group4346,3385-158,3385-158_06567
3182,group4345|3385-158|3385-158_06568,unitig_0|quiver,100.0,900,0,0,1,900,4807065,4807964,0.0,1663.0,group4345,3385-158,3385-158_06568
3181,group4344|3385-158|3385-158_06569,unitig_0|quiver,100.0,477,0,0,1,477,4808506,4808030,0.0,881.0,group4344,3385-158,3385-158_06569
3180,group4343|3385-158|3385-158_06570,unitig_0|quiver,100.0,2010,0,0,1,2010,4808762,4810771,0.0,3712.0,group4343,3385-158,3385-158_06570
1804,group2741|3385-158|3385-158_06571,unitig_0|quiver,100.0,1407,0,0,1,1407,4810888,4812294,0.0,2599.0,group2741,3385-158,3385-158_06571
4765,group6472|3385-158|3385-158_06572,unitig_0|quiver,100.0,642,0,0,1,642,4813069,4812428,0.0,1186.0,group6472,3385-158,3385-158_06572
4766,group6473|3385-158|3385-158_06573,unitig_0|quiver,100.0,477,0,0,1,477,4813859,4813383,0.0,881.0,group6473,3385-158,3385-158_06573
4767,group6474|3385-158|3385-158_06574,unitig_0|quiver,100.0,420,0,0,1,420,4813918,4814337,0.0,776.0,group6474,3385-158,3385-158_06574
2268,group3278|3385-158|3385-158_06575,unitig_0|quiver,100.0,492,0,0,1,492,4814966,4814475,0.0,909.0,group3278,3385-158,3385-158_06575
2267,group3277|3385-158|3385-158_06576,unitig_0|quiver,100.0,357,0,0,1,357,4815294,4814938,0.0,660.0,group3277,3385-158,3385-158_06576
2266,group3276|3385-158|3385-158_06577,unitig_0|quiver,100.0,642,0,0,1,642,4815443,4816084,0.0,1186.0,group3276,3385-158,3385-158_06577
2265,group3275|3385-158|3385-158_06578,unitig_0|quiver,100.0,363,0,0,1,363,4816151,4816513,0.0,671.0,group3275,3385-158,3385-158_06578
2264,group3274|3385-158|3385-158_06579,unitig_0|quiver,100.0,492,0,0,1,492,4816494,4816985,0.0,909.0,group3274,3385-158,3385-158_06579
2263,group3273|3385-158|3385-158_06580,unitig_0|quiver,100.0,735,0,0,1,735,4817872,4817138,0.0,1358.0,group3273,3385-158,3385-158_06580
2262,group3272|3385-158|3385-158_06581,unitig_0|quiver,100.0,1932,0,0,1,1932,4819919,4817988,0.0,3568.0,group3272,3385-158,3385-158_06581
4768,group6475|3385-158|3385-158_06582,unitig_0|quiver,100.0,846,0,0,1,846,4820447,4821292,0.0,1563.0,group6475,3385-158,3385-158_06582
3179,group4342|3385-158|3385-158_06583,unitig_0|quiver,100.0,567,0,0,1,567,4822028,4821462,0.0,1048.0,group4342,3385-158,3385-158_06583
3178,group4341|3385-158|3385-158_06584,unitig_0|quiver,100.0,1491,0,0,1,1491,4823593,4822103,0.0,2754.0,group4341,3385-158,3385-158_06584
3177,group4340|3385-158|3385-158_06585,unitig_0|quiver,100.0,390,0,0,1,390,4824241,4823852,0.0,721.0,group4340,3385-158,3385-158_06585
3176,group4339|3385-158|3385-158_06586,unitig_0|quiver,100.0,312,0,0,1,312,4824671,4824360,3.84e-165,577.0,group4339,3385-158,3385-158_06586
3175,group4338|3385-158|3385-158_06587,unitig_0|quiver,100.0,159,0,0,1,159,4824864,4824706,2.06e-80,294.0,group4338,3385-158,3385-158_06587
3174,group4337|3385-158|3385-158_06588,unitig_0|quiver,100.0,2268,0,0,1,2268,4827132,4824865,0.0,4189.0,group4337,3385-158,3385-158_06588
3173,group4336|3385-158|3385-158_06589,unitig_0|quiver,100.0,807,0,0,1,807,4827952,4827146,0.0,1491.0,group4336,3385-158,3385-158_06589
3172,group4335|3385-158|3385-158_06590,unitig_0|quiver,100.0,192,0,0,1,192,4828162,4827971,1.16e-98,355.0,group4335,3385-158,3385-158_06590
3171,group4334|3385-158|3385-158_06591,unitig_0|quiver,100.0,879,0,0,1,879,4829040,4828162,0.0,1624.0,group4334,3385-158,3385-158_06591
3170,group4333|3385-158|3385-158_06592,unitig_0|quiver,100.0,171,0,0,1,171,4829201,4829031,4.79e-87,316.0,group4333,3385-158,3385-158_06592
3169,group4332|3385-158|3385-158_06593,unitig_0|quiver,100.0,753,0,0,1,753,4829971,4829219,0.0,1391.0,group4332,3385-158,3385-158_06593
3168,group4331|3385-158|3385-158_06594,unitig_0|quiver,100.0,1644,0,0,1,1644,4831618,4829975,0.0,3037.0,group4331,3385-158,3385-158_06594
4365,group5713|3385-158|3385-158_06596,unitig_0|quiver,100.0,960,0,0,1,960,4833127,4832168,0.0,1773.0,group5713,3385-158,3385-158_06596
3617,group4849|3385-158|3385-158_06597,unitig_0|quiver,100.0,1188,0,0,1,1188,4833415,4834602,0.0,2194.0,group4849,3385-158,3385-158_06597
3616,group4848|3385-158|3385-158_06598,unitig_0|quiver,100.0,882,0,0,1,882,4835549,4834668,0.0,1629.0,group4848,3385-158,3385-158_06598
3615,group4847|3385-158|3385-158_06599,unitig_0|quiver,100.0,1320,0,0,1,1320,4835695,4837014,0.0,2438.0,group4847,3385-158,3385-158_06599
3614,group4846|3385-158|3385-158_06601,unitig_0|quiver,100.0,1035,0,0,1,1035,4837498,4838532,0.0,1912.0,group4846,3385-158,3385-158_06601
3613,group4845|3385-158|3385-158_06602,unitig_0|quiver,100.0,1482,0,0,1,1482,4838704,4840185,0.0,2737.0,group4845,3385-158,3385-158_06602
3612,group4844|3385-158|3385-158_06603,unitig_0|quiver,100.0,1323,0,0,1,1323,4840182,4841504,0.0,2444.0,group4844,3385-158,3385-158_06603
3611,group4843|3385-158|3385-158_06604,unitig_0|quiver,100.0,816,0,0,1,816,4841520,4842335,0.0,1507.0,group4843,3385-158,3385-158_06604
3610,group4842|3385-158|3385-158_06605,unitig_0|quiver,100.0,714,0,0,1,714,4842380,4843093,0.0,1319.0,group4842,3385-158,3385-158_06605
3609,group4841|3385-158|3385-158_06606,unitig_0|quiver,100.0,684,0,0,1,684,4843227,4843910,0.0,1264.0,group4841,3385-158,3385-158_06606
3608,group4840|3385-158|3385-158_07417,unitig_0|quiver,100.0,534,0,0,1,534,4847317,4846784,0.0,987.0,group4840,3385-158,3385-158_07417
3607,group4839|3385-158|3385-158_07418,unitig_0|quiver,100.0,1200,0,0,1,1200,4847738,4848937,0.0,2217.0,group4839,3385-158,3385-158_07418
3606,group4838|3385-158|3385-158_07419,unitig_0|quiver,100.0,915,0,0,1,915,4848980,4849894,0.0,1690.0,group4838,3385-158,3385-158_07419
3605,group4837|3385-158|3385-158_07420,unitig_0|quiver,100.0,993,0,0,1,993,4849985,4850977,0.0,1834.0,group4837,3385-158,3385-158_07420
5025,group6949|3385-158|3385-158_07481,unitig_0|quiver,99.82,1113,2,0,1,1113,4851088,4852200,0.0,2045.0,group6949,3385-158,3385-158_07481
3604,group4836|3385-158|3385-158_01410,unitig_0|quiver,100.0,393,0,0,1,393,4852998,4852606,0.0,726.0,group4836,3385-158,3385-158_01410
3603,group4835|3385-158|3385-158_01409,unitig_0|quiver,100.0,1185,0,0,1,1185,4854448,4853264,0.0,2189.0,group4835,3385-158,3385-158_01409
3602,group4834|3385-158|3385-158_01408,unitig_0|quiver,100.0,1095,0,0,1,1095,4854643,4855737,0.0,2023.0,group4834,3385-158,3385-158_01408
4221,group5584|3385-158|3385-158_01406,unitig_0|quiver,100.0,510,0,0,1,510,4856511,4856002,0.0,942.0,group5584,3385-158,3385-158_01406
4220,group5583|3385-158|3385-158_01405,unitig_0|quiver,100.0,966,0,0,1,966,4857495,4856530,0.0,1784.0,group5583,3385-158,3385-158_01405
4219,group5582|3385-158|3385-158_01404,unitig_0|quiver,100.0,1908,0,0,1,1908,4859395,4857488,0.0,3524.0,group5582,3385-158,3385-158_01404
4218,group5581|3385-158|3385-158_01403,unitig_0|quiver,100.0,987,0,0,1,987,4860378,4859392,0.0,1823.0,group5581,3385-158,3385-158_01403
4217,group5580|3385-158|3385-158_01402,unitig_0|quiver,100.0,1047,0,0,1,1047,4861424,4860378,0.0,1934.0,group5580,3385-158,3385-158_01402
4366,group5715|3385-158|3385-158_01401,unitig_0|quiver,100.0,1149,0,0,1,1149,4861779,4862927,0.0,2122.0,group5715,3385-158,3385-158_01401
3862,group5087|3385-158|3385-158_01400,unitig_0|quiver,100.0,279,0,0,1,279,4863363,4863085,7.53e-147,516.0,group5087,3385-158,3385-158_01400
3863,group5088|3385-158|3385-158_01399,unitig_0|quiver,100.0,381,0,0,1,381,4863787,4864167,0.0,704.0,group5088,3385-158,3385-158_01399
4599,group6186|3385-158|3385-158_04716,unitig_0|quiver,86.517,178,24,0,1296,1473,4864912,4864735,7.73e-50,196.0,group6186,3385-158,3385-158_04716
4473,group5944|3385-158|3385-158_01397,unitig_0|quiver,100.0,555,0,0,1,555,4866941,4867495,0.0,1026.0,group5944,3385-158,3385-158_01397
4472,group5943|3385-158|3385-158_01396,unitig_0|quiver,100.0,507,0,0,1,507,4867510,4868016,0.0,937.0,group5943,3385-158,3385-158_01396
4471,group5942|3385-158|3385-158_01395,unitig_0|quiver,100.0,2199,0,0,1,2199,4870227,4868029,0.0,4061.0,group5942,3385-158,3385-158_01395
3869,group5090|3385-158|3385-158_01394,unitig_0|quiver,100.0,876,0,0,1,876,4870721,4871596,0.0,1618.0,group5090,3385-158,3385-158_01394
3870,group5091|3385-158|3385-158_01393,unitig_0|quiver,100.0,414,0,0,1,414,4872043,4871630,0.0,765.0,group5091,3385-158,3385-158_01393
3871,group5093|3385-158|3385-158_01392,unitig_0|quiver,100.0,711,0,0,1,711,4872856,4872146,0.0,1314.0,group5093,3385-158,3385-158_01392
3872,group5094|3385-158|3385-158_01391,unitig_0|quiver,100.0,663,0,0,1,663,4873530,4872868,0.0,1225.0,group5094,3385-158,3385-158_01391
3873,group5095|3385-158|3385-158_01390,unitig_0|quiver,100.0,648,0,0,1,648,4874299,4873652,0.0,1197.0,group5095,3385-158,3385-158_01390
3874,group5096|3385-158|3385-158_01389,unitig_0|quiver,100.0,399,0,0,1,399,4874790,4874392,0.0,737.0,group5096,3385-158,3385-158_01389
3875,group5097|3385-158|3385-158_01388,unitig_0|quiver,100.0,354,0,0,1,354,4874966,4875319,0.0,654.0,group5097,3385-158,3385-158_01388
3876,group5098|3385-158|3385-158_01387,unitig_0|quiver,100.0,1089,0,0,1,1089,4875316,4876404,0.0,2012.0,group5098,3385-158,3385-158_01387
3877,group5099|3385-158|3385-158_01386,unitig_0|quiver,100.0,1347,0,0,1,1347,4877726,4876380,0.0,2488.0,group5099,3385-158,3385-158_01386
3878,group5100|3385-158|3385-158_01385,unitig_0|quiver,100.0,498,0,0,1,498,4878309,4877812,0.0,920.0,group5100,3385-158,3385-158_01385
3879,group5101|3385-158|3385-158_01384,unitig_0|quiver,100.0,267,0,0,1,267,4878577,4878311,3.36e-140,494.0,group5101,3385-158,3385-158_01384
3880,group5102|3385-158|3385-158_01383,unitig_0|quiver,100.0,933,0,0,1,933,4878779,4879711,0.0,1724.0,group5102,3385-158,3385-158_01383
3881,group5103|3385-158|3385-158_01382,unitig_0|quiver,100.0,636,0,0,1,636,4879922,4880557,0.0,1175.0,group5103,3385-158,3385-158_01382
3882,group5104|3385-158|3385-158_01381,unitig_0|quiver,100.0,168,0,0,1,168,4880655,4880822,2.18e-85,311.0,group5104,3385-158,3385-158_01381
3883,group5106|3385-158|3385-158_01380,unitig_0|quiver,100.0,462,0,0,1,462,4881353,4880892,0.0,854.0,group5106,3385-158,3385-158_01380
3884,group5107|3385-158|3385-158_01379,unitig_0|quiver,100.0,501,0,0,1,501,4881877,4881377,0.0,926.0,group5107,3385-158,3385-158_01379
3885,group5108|3385-158|3385-158_01378,unitig_0|quiver,100.0,633,0,0,1,633,4882011,4882643,0.0,1170.0,group5108,3385-158,3385-158_01378
2027,group3026|3385-158|3385-158_01377,unitig_0|quiver,100.0,2511,0,0,1,2511,4882796,4885306,0.0,4638.0,group3026,3385-158,3385-158_01377
2026,group3025|3385-158|3385-158_01376,unitig_0|quiver,100.0,729,0,0,1,729,4885360,4886088,0.0,1347.0,group3025,3385-158,3385-158_01376
2025,group3024|3385-158|3385-158_01375,unitig_0|quiver,100.0,582,0,0,1,582,4886702,4886121,0.0,1075.0,group3024,3385-158,3385-158_01375
2024,group3023|3385-158|3385-158_01374,unitig_0|quiver,100.0,558,0,0,1,558,4887409,4886852,0.0,1031.0,group3023,3385-158,3385-158_01374
2023,group3022|3385-158|3385-158_01373,unitig_0|quiver,100.0,801,0,0,1,801,4888437,4887637,0.0,1480.0,group3022,3385-158,3385-158_01373
2022,group3021|3385-158|3385-158_01372,unitig_0|quiver,100.0,924,0,0,1,924,4889360,4888437,0.0,1707.0,group3021,3385-158,3385-158_01372
2021,group3020|3385-158|3385-158_01370,unitig_0|quiver,94.444,36,0,2,1326,1360,4892096,4892130,1.04e-06,54.7,group3020,3385-158,3385-158_01370
4470,group5941|3385-158|3385-158_01369,unitig_0|quiver,100.0,366,0,0,1,366,4894152,4893787,0.0,676.0,group5941,3385-158,3385-158_01369
2018,group3019|3385-158|3385-158_01368,unitig_0|quiver,100.0,702,0,0,1,702,4894955,4894254,0.0,1297.0,group3019,3385-158,3385-158_01368
2017,group3018|3385-158|3385-158_01367,unitig_0|quiver,100.0,1797,0,0,1,1797,4895226,4897022,0.0,3319.0,group3018,3385-158,3385-158_01367
2016,group3017|3385-158|3385-158_01366,unitig_0|quiver,100.0,1209,0,0,1,1209,4897265,4898473,0.0,2233.0,group3017,3385-158,3385-158_01366
2015,group3016|3385-158|3385-158_01365,unitig_0|quiver,100.0,384,0,0,1,384,4898476,4898859,0.0,710.0,group3016,3385-158,3385-158_01365
2014,group3015|3385-158|3385-158_01364,unitig_0|quiver,100.0,2214,0,0,1,2214,4898876,4901089,0.0,4089.0,group3015,3385-158,3385-158_01364
2013,group3014|3385-158|3385-158_01363,unitig_0|quiver,100.0,210,0,0,1,210,4901352,4901561,1.26e-108,388.0,group3014,3385-158,3385-158_01363
2012,group3013|3385-158|3385-158_01362,unitig_0|quiver,100.0,444,0,0,1,444,4902404,4901961,0.0,821.0,group3013,3385-158,3385-158_01362
2011,group3012|3385-158|3385-158_01361,unitig_0|quiver,100.0,405,0,0,1,405,4902520,4902924,0.0,749.0,group3012,3385-158,3385-158_01361
2010,group3011|3385-158|3385-158_01360,unitig_0|quiver,100.0,444,0,0,1,444,4903035,4903478,0.0,821.0,group3011,3385-158,3385-158_01360
2009,group3010|3385-158|3385-158_01359,unitig_0|quiver,100.0,1203,0,0,1,1203,4904687,4903485,0.0,2222.0,group3010,3385-158,3385-158_01359
2007,group3009|3385-158|3385-158_01358,unitig_0|quiver,100.0,558,0,0,1,558,4904825,4905382,0.0,1031.0,group3009,3385-158,3385-158_01358
2006,group3008|3385-158|3385-158_01357,unitig_0|quiver,100.0,3525,0,0,1,3525,4908932,4905408,0.0,6510.0,group3008,3385-158,3385-158_01357
2005,group3007|3385-158|3385-158_01356,unitig_0|quiver,100.0,438,0,0,1,438,4909139,4909576,0.0,809.0,group3007,3385-158,3385-158_01356
2004,group3006|3385-158|3385-158_01355,unitig_0|quiver,100.0,1167,0,0,1,1167,4909688,4910854,0.0,2156.0,group3006,3385-158,3385-158_01355
2003,group3005|3385-158|3385-158_01354,unitig_0|quiver,100.0,1035,0,0,1,1035,4911075,4912109,0.0,1912.0,group3005,3385-158,3385-158_01354
507,group1527|3385-158|3385-158_05708,unitig_0|quiver,96.97,33,1,0,2008,2040,4913876,4913908,1.79e-07,56.5,group1527,3385-158,3385-158_05708
2000,group3003|3385-158|3385-158_01352,unitig_0|quiver,100.0,1065,0,0,1,1065,4914301,4915365,0.0,1967.0,group3003,3385-158,3385-158_01352
1999,group3002|3385-158|3385-158_01351,unitig_0|quiver,99.951,2058,1,0,1,2058,4917434,4915377,0.0,3795.0,group3002,3385-158,3385-158_01351
1998,group3001|3385-158|3385-158_01350,unitig_0|quiver,100.0,267,0,0,1,267,4917808,4917542,3.36e-140,494.0,group3001,3385-158,3385-158_01350
1996,group2999|3385-158|3385-158_01348,unitig_0|quiver,100.0,264,0,0,1,264,4918403,4918666,1.55e-138,488.0,group2999,3385-158,3385-158_01348
1995,group2998|3385-158|3385-158_01347,unitig_0|quiver,100.0,243,0,0,1,243,4919161,4918919,6.66e-127,449.0,group2998,3385-158,3385-158_01347
5368,group9359|3385-158|3385-158_01346,unitig_0|quiver,100.0,417,0,0,1,417,4919469,4919885,0.0,771.0,group9359,3385-158,3385-158_01346
1994,group2997|3385-158|3385-158_01344,unitig_0|quiver,100.0,195,0,0,1,195,4920159,4920353,2.53e-100,361.0,group2997,3385-158,3385-158_01344
1993,group2996|3385-158|3385-158_01343,unitig_0|quiver,100.0,1293,0,0,1,1293,4920461,4921753,0.0,2388.0,group2996,3385-158,3385-158_01343
1992,group2995|3385-158|3385-158_01342,unitig_0|quiver,100.0,432,0,0,1,432,4921862,4922293,0.0,798.0,group2995,3385-158,3385-158_01342
1991,group2994|3385-158|3385-158_01341,unitig_0|quiver,100.0,1299,0,0,1,1299,4922410,4923708,0.0,2399.0,group2994,3385-158,3385-158_01341
1990,group2993|3385-158|3385-158_01340,unitig_0|quiver,100.0,474,0,0,1,474,4923713,4924186,0.0,876.0,group2993,3385-158,3385-158_01340
1989,group2992|3385-158|3385-158_01339,unitig_0|quiver,100.0,477,0,0,1,477,4924192,4924668,0.0,881.0,group2992,3385-158,3385-158_01339
1988,group2991|3385-158|3385-158_01338,unitig_0|quiver,100.0,219,0,0,1,219,4924792,4925010,1.31e-113,405.0,group2991,3385-158,3385-158_01338
1987,group2990|3385-158|3385-158_01337,unitig_0|quiver,100.0,621,0,0,1,621,4925068,4925688,0.0,1147.0,group2990,3385-158,3385-158_01337
1985,group2989|3385-158|3385-158_01336,unitig_0|quiver,100.0,213,0,0,1,213,4925824,4926036,2.75e-110,394.0,group2989,3385-158,3385-158_01336
1984,group2988|3385-158|3385-158_01334,unitig_0|quiver,100.0,246,0,0,1,246,4926443,4926688,1.45e-128,455.0,group2988,3385-158,3385-158_01334
1983,group2987|3385-158|3385-158_01333,unitig_0|quiver,100.0,348,0,0,1,348,4926698,4927045,0.0,643.0,group2987,3385-158,3385-158_01333
1982,group2986|3385-158|3385-158_01331,unitig_0|quiver,100.0,279,0,0,1,279,4927611,4927333,7.53e-147,516.0,group2986,3385-158,3385-158_01331
1981,group2985|3385-158|3385-158_01330,unitig_0|quiver,100.0,1425,0,0,1,1425,4929043,4927619,0.0,2632.0,group2985,3385-158,3385-158_01330
1980,group2984|3385-158|3385-158_01329,unitig_0|quiver,100.0,1716,0,0,1,1716,4930773,4929058,0.0,3169.0,group2984,3385-158,3385-158_01329
1979,group2983|3385-158|3385-158_01328,unitig_0|quiver,100.0,573,0,0,1,573,4931449,4930877,0.0,1059.0,group2983,3385-158,3385-158_01328
1978,group2982|3385-158|3385-158_01327,unitig_0|quiver,100.0,1089,0,0,1,1089,4932038,4933126,0.0,2012.0,group2982,3385-158,3385-158_01327
3843,group5076|3385-158|3385-158_00996,unitig_0|quiver,95.238,42,1,1,6,47,4933148,4933188,1.13e-10,65.8,group5076,3385-158,3385-158_00996
4348,group5688|3385-158|3385-158_05878,unitig_0|quiver,94.737,38,2,0,387,424,4933189,4933152,2.49e-09,60.2,group5688,3385-158,3385-158_05878
4434,group5860|3385-158|3385-158_01326,unitig_0|quiver,100.0,732,0,0,1,732,4933950,4934681,0.0,1352.0,group5860,3385-158,3385-158_01326
2070,group3065|3385-158|3385-158_01325,unitig_0|quiver,100.0,252,0,0,1,252,4934804,4935055,6.88e-132,466.0,group3065,3385-158,3385-158_01325
2071,group3066|3385-158|3385-158_01324,unitig_0|quiver,100.0,726,0,0,1,726,4935784,4935059,0.0,1341.0,group3066,3385-158,3385-158_01324
2072,group3067|3385-158|3385-158_01323,unitig_0|quiver,100.0,1062,0,0,1,1062,4936857,4935796,0.0,1962.0,group3067,3385-158,3385-158_01323
2073,group3068|3385-158|3385-158_01322,unitig_0|quiver,100.0,207,0,0,1,207,4937123,4936917,5.77e-107,383.0,group3068,3385-158,3385-158_01322
2074,group3069|3385-158|3385-158_01321,unitig_0|quiver,100.0,837,0,0,1,837,4937964,4937128,0.0,1546.0,group3069,3385-158,3385-158_01321
2076,group3070|3385-158|3385-158_01320,unitig_0|quiver,100.0,876,0,0,1,876,4938844,4937969,0.0,1618.0,group3070,3385-158,3385-158_01320
2077,group3071|3385-158|3385-158_01319,unitig_0|quiver,100.0,1434,0,0,1,1434,4940375,4938942,0.0,2649.0,group3071,3385-158,3385-158_01319
2078,group3072|3385-158|3385-158_01318,unitig_0|quiver,100.0,885,0,0,1,885,4940673,4941557,0.0,1635.0,group3072,3385-158,3385-158_01318
2079,group3073|3385-158|3385-158_01317,unitig_0|quiver,100.0,1215,0,0,1,1215,4941620,4942834,0.0,2244.0,group3073,3385-158,3385-158_01317
2080,group3074|3385-158|3385-158_01316,unitig_0|quiver,100.0,978,0,0,1,978,4942865,4943842,0.0,1807.0,group3074,3385-158,3385-158_01316
2081,group3075|3385-158|3385-158_01315,unitig_0|quiver,100.0,1278,0,0,1,1278,4943842,4945119,0.0,2361.0,group3075,3385-158,3385-158_01315
2082,group3076|3385-158|3385-158_01314,unitig_0|quiver,100.0,726,0,0,1,726,4945150,4945875,0.0,1341.0,group3076,3385-158,3385-158_01314
2083,group3077|3385-158|3385-158_01313,unitig_0|quiver,100.0,774,0,0,1,774,4945887,4946660,0.0,1430.0,group3077,3385-158,3385-158_01313
2084,group3078|3385-158|3385-158_01312,unitig_0|quiver,100.0,825,0,0,1,825,4946798,4947622,0.0,1524.0,group3078,3385-158,3385-158_01312
2085,group3079|3385-158|3385-158_01311,unitig_0|quiver,100.0,1155,0,0,1,1155,4947645,4948799,0.0,2134.0,group3079,3385-158,3385-158_01311
2087,group3080|3385-158|3385-158_01310,unitig_0|quiver,100.0,672,0,0,1,672,4948799,4949470,0.0,1242.0,group3080,3385-158,3385-158_01310
2088,group3081|3385-158|3385-158_01309,unitig_0|quiver,100.0,1059,0,0,1,1059,4949470,4950528,0.0,1956.0,group3081,3385-158,3385-158_01309
2089,group3082|3385-158|3385-158_01308,unitig_0|quiver,100.0,789,0,0,1,789,4950663,4951451,0.0,1458.0,group3082,3385-158,3385-158_01308
2090,group3083|3385-158|3385-158_01307,unitig_0|quiver,100.0,1011,0,0,1,1011,4951559,4952569,0.0,1868.0,group3083,3385-158,3385-158_01307
2091,group3084|3385-158|3385-158_01306,unitig_0|quiver,100.0,1020,0,0,1,1020,4953603,4952584,0.0,1884.0,group3084,3385-158,3385-158_01306
2092,group3085|3385-158|3385-158_01305,unitig_0|quiver,100.0,861,0,0,1,861,4954643,4953783,0.0,1591.0,group3085,3385-158,3385-158_01305
2093,group3086|3385-158|3385-158_01304,unitig_0|quiver,100.0,1272,0,0,1,1272,4955917,4954646,0.0,2350.0,group3086,3385-158,3385-158_01304
2094,group3087|3385-158|3385-158_01303,unitig_0|quiver,100.0,288,0,0,1,288,4956217,4955930,7.74e-152,532.0,group3087,3385-158,3385-158_01303
2095,group3088|3385-158|3385-158_01302,unitig_0|quiver,100.0,1170,0,0,1,1170,4957379,4956210,0.0,2161.0,group3088,3385-158,3385-158_01302
